,home,net_points,net_yard,net_turn,weekly_rank,spread,Win,WinSpread
1594,1,-1,-106,-2,11,3.0,1.0,1.0
1595,0,14,-52,-2,4,-3.0,0.0,0.0
1596,1,-10,108,0,5,-4.0,1.0,1.0
1597,0,13,139,-1,16,4.0,0.0,0.0
1598,1,-25,21,1,20,5.0,0.0,1.0
1599,0,5,55,-1,1,-5.0,1.0,0.0
1600,1,-4,112,6,8,-12.5,1.0,0.0
1601,0,-5,39,1,30,12.5,0.0,1.0
1602,1,13,-3,1,3,-2.0,0.0,0.0
1603,0,-13,232,4,17,2.0,1.0,1.0
1604,1,-11,-14,1,19,-3.0,0.0,0.0
1605,0,17,170,5,15,3.0,1.0,1.0
1606,1,0,-97,1,9,-14.5,1.0,0.0
1607,0,-32,-290,2,32,14.5,0.0,1.0
1608,1,-26,-134,4,28,3.5,0.0,0.0
1609,0,-9,46,-2,11,-3.5,1.0,1.0
1610,1,16,-57,-4,21,3.0,0.0,0.0
1611,0,14,-52,-6,5,-3.0,1.0,1.0
1612,1,8,-75,-5,1,-3.0,0.0,0.0
1613,0,28,118,-2,10,3.0,1.0,1.0
1614,1,9,-179,-1,20,3.0,1.0,1.0
1615,0,-28,151,5,23,-3.0,0.0,0.0
1616,1,-9,83,3,18,-13.0,1.0,1.0
1617,0,-8,-261,1,29,13.0,0.0,0.0
1618,1,-6,-247,-1,31,5.0,1.0,1.0
1619,0,3,-235,-2,14,-5.0,0.0,0.0
1620,1,-18,-191,1,25,3.0,0.0,0.0
1621,0,-4,-13,-3,16,-3.0,1.0,1.0
1622,1,-30,-124,2,24,-5.5,1.0,0.0
1623,0,-23,135,2,27,5.5,0.0,1.0
1624,1,10,94,-2,22,6.0,0.0,0.0
1625,0,14,261,-2,4,-6.0,1.0,1.0
1626,1,8,-51,3,26,4.0,1.0,1.0
1627,0,18,319,-2,13,-4.0,0.0,0.0
1628,1,9,-8,-2,7,-2.0,0.0,0.0
1629,0,13,-61,-5,6,2.0,1.0,1.0
1630,1,12,193,-2,12,3.0,1.0,1.0
1631,0,34,139,-1,2,-3.0,0.0,0.0
1632,1,8,-231,-1,27,2.0,1.0,1.0
1633,0,15,-298,0,19,-2.0,0.0,0.0
1634,1,31,242,0,4,-14.5,1.0,0.0
1635,0,-22,-334,1,31,14.5,0.0,1.0
1636,1,36,-30,2,13,-6.0,0.0,0.0
1637,0,-4,248,0,23,6.0,1.0,1.0
1638,1,-12,-22,1,30,2.0,1.0,1.0
1639,0,4,84,-4,12,-2.0,0.0,0.0
1640,1,39,32,-6,1,-2.0,0.0,0.0
1641,0,3,173,6,8,2.0,1.0,1.0
1642,1,-40,-361,3,32,6.0,0.0,0.0
1643,0,21,-95,-6,7,-6.0,1.0,1.0
1644,1,5,-94,-3,2,-12.5,1.0,0.0
1645,0,-39,-172,6,29,12.5,0.0,1.0
1646,1,31,137,-4,5,-7.0,1.0,0.0
1647,0,-49,-55,5,25,7.0,0.0,1.0
1648,1,-24,272,0,28,3.5,0.0,0.0
1649,0,-1,-48,4,9,-3.5,1.0,1.0
1650,1,-43,-373,2,26,7.0,1.0,1.0
1651,0,28,107,-4,3,-7.0,0.0,0.0
1652,1,21,169,-4,14,-5.0,0.0,0.0
1653,0,-11,-251,-2,21,5.0,1.0,1.0
1654,1,11,566,1,18,-9.5,1.0,1.0
1655,0,-29,-261,4,22,9.5,0.0,0.0
1656,1,-30,186,4,24,-3.5,1.0,1.0
1657,0,15,90,-3,6,3.5,0.0,0.0
1658,1,1,26,-1,11,1.0,0.0,0.0
1659,0,8,-26,0,10,-1.0,1.0,1.0
1660,1,-24,-164,0,31,-3.0,1.0,1.0
1661,0,25,-139,-2,24,3.0,0.0,0.0
1662,1,-64,-582,5,32,-2.0,0.0,0.0
1663,0,-40,-442,0,22,2.0,1.0,1.0
1664,1,-6,-311,-3,16,3.0,1.0,1.0
1665,0,33,72,1,3,-3.0,0.0,0.0
1666,1,6,283,7,6,-8.0,1.0,1.0
1667,0,2,287,-1,21,8.0,0.0,0.0
1668,1,-9,-140,0,27,3.0,0.0,0.0
1669,0,33,232,-5,5,-3.0,1.0,1.0
1670,1,-41,-304,5,30,-3.0,0.0,0.0
1671,0,1,-172,-3,11,3.0,1.0,1.0
1672,1,6,30,1,7,-3.0,0.0,0.0
1673,0,-16,448,4,20,3.0,1.0,1.0
1674,1,1,202,-3,18,-7.0,0.0,0.0
1675,0,-9,-141,-4,23,7.0,1.0,1.0
1676,1,25,176,-2,9,-7.5,1.0,1.0
1677,0,30,27,-1,10,7.5,0.0,0.0
1678,1,-60,-546,6,25,7.0,1.0,1.0
1679,0,7,38,-2,2,-7.0,0.0,0.0
1680,1,-31,194,3,29,7.0,1.0,1.0
1681,0,42,851,-1,12,-7.0,0.0,0.0
1682,1,1,277,1,14,-7.0,0.0,0.0
1683,0,30,-69,3,19,7.0,1.0,1.0
1684,1,-51,-150,6,28,-3.0,0.0,0.0
1685,0,16,229,-3,17,3.0,1.0,1.0
1686,1,45,126,-8,4,-4.5,1.0,1.0
1687,0,5,156,3,15,4.5,0.0,0.0
1688,1,-13,-120,1,26,8.0,1.0,1.0
1689,0,34,1078,2,21,-8.0,0.0,0.0
1690,1,35,-161,-4,6,-3.0,1.0,0.5
1691,0,20,352,6,2,3.0,0.0,0.5
1692,1,36,-78,-7,1,-14.0,1.0,1.0
1693,0,-19,-209,2,29,14.0,0.0,0.0
1694,1,18,-72,-2,7,-6.0,0.0,0.0
1695,0,-2,-390,1,27,6.0,1.0,1.0
1696,1,19,217,-7,14,-1.5,1.0,1.0
1697,0,43,301,-7,4,1.5,0.0,0.0
1698,1,30,126,2,8,-3.0,0.0,0.0
1699,0,-26,161,3,17,3.0,1.0,1.0
1700,1,-6,-108,-5,16,5.5,0.0,0.0
1701,0,-3,202,1,9,-5.5,1.0,1.0
1702,1,8,667,4,15,-10.0,1.0,0.0
1703,0,14,-183,-3,28,10.0,0.0,1.0
1704,1,-18,-189,1,13,-4.5,1.0,0.0
1705,0,20,-53,-1,10,4.5,0.0,1.0
1706,1,-54,-138,10,30,-7.0,1.0,1.0
1707,0,-23,-33,0,25,7.0,0.0,0.0
1708,1,-12,218,0,23,3.5,0.0,0.0
1709,0,54,118,-11,3,-3.5,1.0,1.0
1710,1,-4,164,6,20,-1.5,1.0,1.0
1711,0,-6,467,4,19,1.5,0.0,0.0
1712,1,-3,-365,-4,11,3.0,0.0,0.5
1713,0,35,256,-2,5,-3.0,1.0,0.5
1714,1,-30,-367,3,18,3.0,0.0,0.0
1715,0,37,-259,0,12,-3.0,1.0,1.0
1716,1,-23,183,3,16,3.0,0.0,1.0
1717,0,54,-27,-9,1,-3.0,1.0,0.0
1718,1,17,335,4,4,-12.5,1.0,0.0
1719,0,-74,-657,2,32,12.5,0.0,1.0
1720,1,64,-184,-4,8,-3.0,1.0,1.0
1721,0,33,398,-8,10,3.0,0.0,0.0
1722,1,22,400,1,6,-12.0,0.0,0.0
1723,0,-37,-260,4,30,12.0,1.0,1.0
1724,1,-31,-306,-5,19,-3.0,1.0,0.0
1725,0,-10,-107,0,21,3.0,0.0,1.0
1726,1,-58,-404,4,31,2.0,1.0,1.0
1727,0,-46,32,8,27,-2.0,0.0,0.0
1728,1,16,-57,-1,13,-9.0,1.0,1.0
1729,0,-57,-442,7,25,9.0,0.0,0.0
1730,1,15,-118,-2,12,-3.0,0.0,0.0
1731,0,-6,-499,-5,14,3.0,1.0,1.0
1732,1,29,120,-6,7,-3.5,1.0,1.0
1733,0,-2,169,-2,20,3.5,0.0,0.0
1734,1,1,-344,1,23,-6.5,1.0,1.0
1735,0,-50,-710,3,18,6.5,0.0,0.0
1736,1,31,1065,3,24,-1.0,0.0,0.0
1737,0,38,-144,-2,3,1.0,1.0,1.0
1738,1,-16,245,-1,22,-7.0,0.0,0.0
1739,0,-31,-203,2,28,7.0,1.0,1.0
1740,1,27,104,2,15,-2.5,1.0,1.0
1741,0,-1,38,5,17,2.5,0.0,0.0
1742,1,-9,593,5,26,-3.0,0.0,0.0
1743,0,16,635,2,11,3.0,1.0,1.0
1744,1,-11,-135,1,20,-2.5,1.0,1.0
1745,0,-55,-307,6,29,2.5,0.0,0.0
1746,1,6,-151,-1,30,-3.0,1.0,1.0
1747,0,-3,-513,-8,13,3.0,0.0,0.0
1748,1,58,91,-10,2,-6.0,0.0,0.0
1749,0,31,81,1,10,6.0,1.0,1.0
1750,1,-15,350,2,26,-6.0,0.0,0.0
1751,0,-79,-568,10,25,6.0,1.0,1.0
1752,1,-9,186,-3,22,-1.0,0.0,0.0
1753,0,-24,148,3,16,1.0,1.0,1.0
1754,1,-49,-65,6,31,-2.5,1.0,1.0
1755,0,-61,-23,2,27,2.5,0.0,0.0
1756,1,38,69,-4,12,-7.0,1.0,0.0
1757,0,-77,-507,4,32,7.0,0.0,1.0
1758,1,28,1249,7,24,-6.0,1.0,1.0
1759,0,82,-182,-5,7,6.0,0.0,0.0
1760,1,41,-328,-6,3,-5.5,1.0,1.0
1761,0,-5,61,6,19,5.5,0.0,0.0
1762,1,-62,-785,7,21,-3.0,0.0,0.0
1763,0,-30,-278,-6,18,3.0,1.0,1.0
1764,1,14,65,-1,23,-2.0,1.0,1.0
1765,0,13,-269,-3,17,2.0,0.0,0.0
1766,1,9,584,5,14,-1.0,1.0,1.0
1767,0,55,8,-9,1,1.0,0.0,0.0
1768,1,38,390,-1,6,-5.5,1.0,1.0
1769,0,-14,-185,1,8,5.5,0.0,0.0
1770,1,36,103,-5,6,-9.0,1.0,0.0
1771,0,-27,-267,-8,14,9.0,0.0,1.0
1772,1,-27,-260,3,13,3.0,0.0,0.0
1773,0,36,1335,8,22,-3.0,1.0,1.0
1774,1,20,185,2,2,-5.0,1.0,1.0
1775,0,-16,240,4,15,5.0,0.0,0.0
1776,1,-80,-593,5,32,3.0,0.0,0.5
1777,0,12,-104,1,17,-3.0,1.0,0.5
1778,1,-24,-444,0,26,4.0,1.0,1.0
1779,0,51,-376,-7,1,-4.0,0.0,0.0
1780,1,18,-122,-1,27,5.5,0.0,1.0
1781,0,49,214,-7,4,-5.5,1.0,0.0
1782,1,-65,-352,10,31,6.5,0.0,0.0
1783,0,19,623,5,10,-6.5,1.0,1.0
1784,1,-15,109,7,23,-7.5,1.0,0.0
1785,0,-65,-796,9,24,7.5,0.0,1.0
1786,1,-17,-650,-2,20,7.5,0.0,0.0
1787,0,22,878,5,7,-7.5,1.0,1.0
1788,1,44,446,-2,16,0.0,1.0,1.0
1789,0,41,155,-5,11,0.0,0.0,0.0
1790,1,15,396,-7,12,-3.0,1.0,0.0
1791,0,51,465,-3,5,3.0,0.0,1.0
1792,1,40,-42,-2,8,-7.0,1.0,1.0
1793,0,-33,378,5,29,7.0,0.0,0.0
1794,1,-17,94,-4,25,5.5,0.0,0.0
1795,0,45,-31,-9,3,-5.5,1.0,1.0
1796,1,42,190,-7,3,-1.0,1.0,1.0
1797,0,36,298,-1,1,1.0,0.0,0.0
1798,1,15,-161,-1,19,1.0,1.0,1.0
1799,0,-12,391,9,22,-1.0,0.0,0.0
1800,1,-83,-536,7,32,-1.5,1.0,1.0
1801,0,15,-253,-3,27,1.5,0.0,0.0
1802,1,-4,-323,-2,23,3.5,0.0,0.0
1803,0,52,345,-5,5,-3.5,1.0,1.0
1804,1,49,401,-1,10,-7.0,1.0,0.0
1805,0,-23,52,-4,26,7.0,0.0,1.0
1806,1,-33,-354,-6,13,-7.0,1.0,1.0
1807,0,-96,-565,11,31,7.0,0.0,0.0
1808,1,-32,127,7,17,-1.0,1.0,1.0
1809,0,74,-268,-6,11,1.0,0.0,0.0
1810,1,-61,-596,7,20,0.0,1.0,1.0
1811,0,-33,-235,2,15,0.0,0.0,0.0
1812,1,-69,36,4,29,1.0,1.0,1.0
1813,0,38,138,-6,14,-1.0,0.0,0.0
1814,1,56,1203,3,4,-12.0,0.0,0.0
1815,0,-71,168,9,30,12.0,1.0,1.0
1816,1,-68,-1078,7,25,-4.0,0.0,0.0
1817,0,-51,-975,0,24,4.0,1.0,1.0
1818,1,-41,-124,4,28,-4.5,1.0,0.0
1819,0,-1,-90,-3,21,4.5,0.0,1.0
1820,1,51,11,-9,2,-4.0,0.0,0.0
1821,0,31,-497,-5,6,4.0,1.0,1.0
1822,1,-15,-542,-8,18,3.5,0.0,0.0
1823,0,17,460,-9,8,-3.5,1.0,1.0
1824,1,-20,272,5,14,-2.0,0.0,0.0
1825,0,29,-41,-3,17,2.0,1.0,1.0
1826,1,-58,115,7,29,-7.0,1.0,1.0
1827,0,13,-151,-3,31,7.0,0.0,0.0
1828,1,-29,137,1,28,-4.0,0.0,0.0
1829,0,-81,-638,7,30,4.0,1.0,1.0
1830,1,38,-17,-8,5,-7.0,1.0,1.0
1831,0,47,463,-1,12,7.0,0.0,0.0
1832,1,62,-413,-4,13,-7.0,0.0,0.0
1833,0,-46,-759,-5,21,7.0,1.0,1.0
1834,1,18,170,-5,15,-7.0,1.0,1.0
1835,0,-86,-1241,8,27,7.0,0.0,0.0
1836,1,-54,-500,6,18,-2.5,1.0,1.0
1837,0,-10,-476,-1,22,2.5,0.0,0.0
1838,1,58,498,-6,3,-6.5,1.0,0.0
1839,0,-40,-331,3,19,6.5,0.0,1.0
1840,1,-111,-686,10,32,13.5,0.0,0.0
1841,0,31,256,1,4,-13.5,1.0,1.0
1842,1,-26,271,11,24,3.0,0.0,0.0
1843,0,78,168,-6,7,-3.0,1.0,1.0
1844,1,50,836,4,9,-11.0,1.0,1.0
1845,0,-33,-812,-1,20,11.0,0.0,0.0
1846,1,-4,-179,-3,23,3.5,0.0,0.0
1847,0,47,232,-9,1,-3.5,1.0,1.0
1848,1,-38,-35,4,25,-3.0,0.0,0.0
1849,0,-18,-233,-5,11,3.0,1.0,1.0
1850,1,44,-469,-6,2,-4.5,1.0,0.0
1851,0,55,316,-6,10,4.5,0.0,1.0
1852,1,48,677,-12,6,-3.5,1.0,1.0
1853,0,43,1256,5,8,3.5,0.0,0.0
1854,1,42,1310,9,16,-9.0,1.0,1.0
1855,0,-49,4,3,26,9.0,0.0,0.0
1856,1,-3,-78,-2,31,7.5,0.0,0.0
1857,0,47,-590,-9,2,-7.5,1.0,1.0
1858,1,-42,42,6,24,4.5,0.0,1.0
1859,0,65,906,4,8,-4.5,1.0,0.0
1860,1,61,556,-5,4,-9.5,1.0,1.0
1861,0,-47,49,2,30,9.5,0.0,0.0
1862,1,-43,-389,2,20,-5.0,1.0,1.0
1863,0,59,-505,-3,17,5.0,0.0,0.0
1864,1,33,1072,8,10,-7.5,1.0,0.0
1865,0,-50,-412,11,15,7.5,0.0,1.0
1866,1,-43,-667,-6,18,2.5,0.0,0.0
1867,0,-54,197,13,25,-2.5,1.0,1.0
1868,1,-63,-550,6,28,7.0,0.0,1.0
1869,0,70,232,-10,5,-7.0,1.0,0.0
1870,1,64,319,-10,1,-2.0,1.0,1.0
1871,0,106,242,-8,7,2.0,0.0,0.0
1872,1,-14,-564,-6,23,-7.5,1.0,0.0
1873,0,-135,-794,10,32,7.5,0.0,1.0
1874,1,15,214,1,16,-3.0,0.0,0.0
1875,0,-36,191,5,19,3.0,1.0,1.0
1876,1,-48,-882,-1,21,2.0,0.0,0.0
1877,0,36,140,-5,13,-2.0,1.0,1.0
1878,1,45,40,-3,12,3.0,1.0,1.0
1879,0,58,861,-15,6,-3.0,0.0,0.0
1880,1,55,364,1,3,-7.5,1.0,0.0
1881,0,3,-123,-7,11,7.5,0.0,1.0
1882,1,-70,-161,3,27,-3.0,0.0,0.0
1883,0,-21,-266,-2,22,3.0,1.0,1.0
1884,1,52,437,-3,9,-2.0,0.0,0.0
1885,0,63,1475,9,14,2.0,1.0,1.0
1886,1,-104,-1211,8,29,2.0,0.0,0.0
1887,0,-59,-145,6,26,-2.0,1.0,1.0
1888,1,53,910,-14,9,-8.0,1.0,1.0
1889,0,-23,-205,-1,17,8.0,0.0,0.0
1890,1,37,1105,6,10,-7.5,1.0,1.0
1891,0,-47,-750,-5,21,7.5,0.0,0.0
1892,1,103,366,-7,8,-9.0,1.0,1.0
1893,0,-38,38,5,25,9.0,0.0,0.0
1894,1,-20,399,3,15,-6.0,0.0,0.0
1895,0,-13,-511,-4,24,6.0,1.0,1.0
1896,1,-63,-107,4,30,7.0,0.0,1.0
1897,0,68,863,3,6,-7.0,1.0,0.0
1898,1,54,355,-7,12,-8.0,1.0,0.0
1899,0,-73,-143,5,28,8.0,0.0,1.0
1900,1,39,-689,0,19,-3.0,0.0,0.0
1901,0,-54,-445,13,16,3.0,1.0,1.0
1902,1,-24,-119,0,31,5.5,0.0,1.0
1903,0,50,-9,-4,7,-5.5,1.0,0.0
1904,1,-50,280,12,23,-5.0,1.0,1.0
1905,0,-66,-647,7,27,5.0,0.0,0.0
1906,1,85,1473,4,11,-13.0,0.0,0.0
1907,0,-1,6,3,20,13.0,1.0,1.0
1908,1,30,439,2,14,-5.0,0.0,0.0
1909,0,-45,85,7,26,5.0,1.0,1.0
1910,1,-125,-1394,9,29,3.5,0.0,0.0
1911,0,-18,-284,-4,18,-3.5,1.0,1.0
1912,1,-4,-209,-8,13,3.0,0.0,0.0
1913,0,67,195,-11,1,-3.0,1.0,1.0
1914,1,-66,-1097,1,22,-5.0,1.0,1.0
1915,0,-136,-847,8,32,5.0,0.0,0.0
1916,1,62,450,2,4,-3.0,0.0,0.0
1917,0,73,329,-11,5,3.0,1.0,1.0
1918,1,68,-549,-11,2,-4.0,1.0,1.0
1919,0,77,712,-7,3,4.0,0.0,0.0
1920,1,28,-846,2,22,4.0,0.0,1.0
1921,0,27,476,6,15,-4.0,1.0,0.0
1922,1,-43,-288,11,12,-3.5,1.0,1.0
1923,0,14,88,2,16,3.5,0.0,0.0
1924,1,-90,-795,8,27,0.0,1.0,1.0
1925,0,-10,-540,-7,21,0.0,0.0,0.0
1926,1,76,348,-11,3,-8.0,1.0,1.0
1927,0,-67,-232,3,30,8.0,0.0,0.0
1928,1,-153,-935,7,32,7.5,0.0,0.0
1929,0,71,160,-10,1,-7.5,1.0,1.0
1930,1,-28,-128,-1,31,7.0,1.0,1.0
1931,0,121,507,-8,7,-7.0,0.0,0.0
1932,1,-71,-770,0,25,1.5,0.0,1.0
1933,0,-8,-174,-9,13,-1.5,1.0,0.0
1934,1,-56,-103,6,26,-5.0,1.0,1.0
1935,0,-49,-1009,2,20,5.0,0.0,0.0
1936,1,72,988,4,5,-9.0,1.0,1.0
1937,0,-5,-220,-5,17,9.0,0.0,0.0
1938,1,-138,-1458,10,29,4.0,1.0,1.0
1939,0,-77,-255,5,28,-4.0,0.0,0.0
1940,1,35,608,-4,6,-5.0,0.0,0.0
1941,0,-23,428,6,18,5.0,1.0,1.0
1942,1,70,1391,5,14,-10.0,1.0,1.0
1943,0,58,467,-7,11,10.0,0.0,0.0
1944,1,54,0,-3,8,3.0,0.0,0.0
1945,0,110,-445,-14,2,-3.0,1.0,1.0
1946,1,-42,48,3,24,4.0,0.0,1.0
1947,0,63,895,-15,9,-4.0,1.0,0.0
1948,1,-26,428,11,23,5.5,0.0,0.0
1949,0,61,1125,1,10,-5.5,1.0,1.0
1950,1,-33,-190,0,19,3.0,0.0,0.0
1951,0,59,431,2,4,-3.0,1.0,1.0
1952,1,101,1750,7,12,-10.5,1.0,1.0
1953,0,-37,-128,1,23,10.5,0.0,0.0
1954,1,-23,-238,-5,18,-3.0,0.0,0.0
1955,0,27,108,-9,14,3.0,1.0,1.0
1956,1,-19,279,7,16,-5.0,0.0,0.0
1957,0,-83,-659,6,28,5.0,1.0,1.0
1958,1,-83,-396,6,31,0.0,1.0,1.0
1959,0,-17,-676,-5,21,0.0,0.0,0.0
1960,1,26,-880,4,22,-1.0,1.0,1.0
1961,0,-39,46,2,19,1.0,0.0,0.0
1962,1,29,510,4,15,-4.5,1.0,1.0
1963,0,-36,-379,10,11,4.5,0.0,0.0
1964,1,-45,-32,3,20,-9.5,1.0,0.0
1965,0,-72,-736,-1,25,9.5,0.0,1.0
1966,1,-7,-208,-8,13,-4.0,0.0,0.0
1967,0,-24,-100,-2,29,4.0,1.0,1.0
1968,1,79,1356,2,7,-3.0,0.0,0.0
1969,0,66,975,-15,6,3.0,1.0,1.0
1970,1,65,195,0,5,-2.5,1.0,1.0
1971,0,90,1006,4,4,2.5,0.0,0.0
1972,1,-174,-974,8,32,-2.5,1.0,1.0
1973,0,-108,-1389,5,27,2.5,0.0,0.0
1974,1,-68,-984,7,24,6.0,0.0,0.0
1975,0,92,199,-11,2,-6.0,1.0,1.0
1976,1,92,512,-14,3,-4.0,0.0,0.0
1977,0,31,757,-5,9,4.0,1.0,1.0
1978,1,7,179,3,17,-8.0,1.0,1.0
1979,0,-107,-324,10,30,8.0,0.0,0.0
1980,1,139,-155,-18,1,-14.5,1.0,0.0
1981,0,117,479,-7,10,14.5,0.0,1.0
1982,1,-44,197,10,26,7.0,0.0,0.0
1983,0,25,-290,1,8,-7.0,1.0,1.0
1984,1,87,614,-14,6,-14.5,1.0,1.0
1985,0,-167,-889,7,32,14.5,0.0,0.0
1986,1,-115,-1474,6,29,7.0,1.0,1.0
1987,0,-42,61,0,18,-7.0,0.0,0.0
1988,1,-37,-397,-4,20,-2.5,1.0,1.0
1989,0,-64,-310,2,25,2.5,0.0,0.0
1990,1,-19,-795,-5,22,4.0,0.0,0.0
1991,0,71,282,-1,4,-4.0,1.0,1.0
1992,1,51,-270,-3,8,-3.0,1.0,1.0
1993,0,36,655,-5,5,3.0,0.0,0.0
1994,1,-80,-703,5,27,9.0,0.0,0.0
1995,0,143,-275,-20,1,-9.0,1.0,1.0
1996,1,41,267,-10,11,-4.0,1.0,1.0
1997,0,40,-844,4,19,4.0,0.0,0.0
1998,1,-46,-399,12,14,-6.0,0.0,0.0
1999,0,-75,-829,2,26,6.0,1.0,1.0
2000,1,-22,323,8,17,-3.0,0.0,0.0
2001,0,-21,-70,-2,28,3.0,1.0,1.0
2002,1,23,446,5,16,2.5,0.0,0.0
2003,0,39,530,2,13,-2.5,1.0,1.0
2004,1,-81,-277,6,30,8.0,1.0,1.0
2005,0,128,1932,6,10,-8.0,0.0,0.0
2006,1,-123,-591,8,31,2.0,1.0,1.0
2007,0,-53,10,2,21,-2.0,0.0,0.0
2008,1,113,599,-5,12,-3.0,1.0,1.0
2009,0,72,1302,1,9,3.0,0.0,0.0
2010,1,-10,-238,-8,15,-6.0,1.0,1.0
2011,0,-84,-1016,9,23,6.0,0.0,0.0
2012,1,108,231,-13,2,-2.0,0.0,0.0
2013,0,84,919,5,7,2.0,1.0,1.0
2014,1,73,1029,-14,3,-14.0,0.0,0.0
2015,0,-70,177,14,24,14.0,1.0,1.0
2016,1,87,1072,5,4,-7.0,0.0,0.0
2017,0,13,27,-8,13,7.0,1.0,1.0
2018,1,81,260,-4,3,-9.5,1.0,0.0
2019,0,-67,-219,5,30,9.5,0.0,1.0
2020,1,-29,-773,-2,25,6.5,0.0,0.0
2021,0,111,903,-14,5,-6.5,1.0,1.0
2022,1,174,-296,-27,1,-6.0,1.0,1.0
2023,0,-29,473,11,18,6.0,0.0,0.0
2024,1,61,455,-10,11,-4.0,0.0,0.0
2025,0,18,366,3,17,4.0,1.0,1.0
2026,1,32,726,-4,8,-1.5,1.0,1.0
2027,0,-111,-682,12,28,1.5,0.0,0.0
2028,1,105,78,-13,2,-14.5,1.0,1.0
2029,0,-191,-1178,7,32,14.5,0.0,0.0
2030,1,-14,-220,-5,24,-3.5,1.0,1.0
2031,0,-60,183,12,19,3.5,0.0,0.0
2032,1,141,728,-10,9,-10.5,1.0,0.0
2033,0,55,-341,-4,6,10.5,0.0,1.0
2034,1,-54,-20,2,23,-4.0,1.0,1.0
2035,0,-49,-314,13,15,4.0,0.0,0.0
2036,1,-122,-561,8,31,3.5,0.0,0.0
2037,0,114,1874,7,14,-3.5,1.0,1.0
2038,1,63,1023,-12,7,0.0,0.0,0.0
2039,0,-43,172,3,22,0.0,1.0,1.0
2040,1,-72,-314,3,27,-6.0,1.0,1.0
2041,0,-114,-1585,3,29,6.0,0.0,0.0
2042,1,44,610,4,10,-9.5,1.0,0.0
2043,0,20,-1032,4,20,9.5,0.0,1.0
2044,1,-72,-914,1,21,4.0,0.0,1.0
2045,0,44,1173,6,12,-4.0,1.0,0.0
2046,1,-107,-1281,9,26,3.0,1.0,1.0
2047,0,-29,-393,-5,16,-3.0,0.0,0.0
2048,1,0,0,0,1,-5.0,1.0,1.0
2049,0,0,0,0,5,5.0,0.0,0.0
2050,1,0,0,0,17,4.0,0.0,0.0
2051,0,0,0,0,4,-4.0,1.0,1.0
2052,1,0,0,0,8,-1.5,1.0,1.0
2053,0,0,0,0,3,1.5,0.0,0.0
2054,1,0,0,0,11,-9.0,1.0,1.0
2055,0,0,0,0,9,9.0,0.0,0.0
2056,1,0,0,0,19,1.0,1.0,1.0
2057,0,0,0,0,23,-1.0,0.0,0.0
2058,1,0,0,0,13,1.0,1.0,1.0
2059,0,0,0,0,6,-1.0,0.0,0.0
2060,1,0,0,0,29,-7.0,0.0,0.0
2061,0,0,0,0,32,7.0,1.0,1.0
2062,1,0,0,0,18,-3.0,0.0,0.0
2063,0,0,0,0,30,3.0,1.0,1.0
2064,1,0,0,0,12,-1.0,0.0,0.0
2065,0,0,0,0,16,1.0,1.0,1.0
2066,1,0,0,0,21,-7.0,1.0,0.5
2067,0,0,0,0,31,7.0,0.0,0.5
2068,1,0,0,0,10,-8.5,1.0,0.0
2069,0,0,0,0,20,8.5,0.0,1.0
2070,1,0,0,0,26,-6.0,1.0,1.0
2071,0,0,0,0,25,6.0,0.0,0.0
2072,1,0,0,0,28,2.0,1.0,1.0
2073,0,0,0,0,15,-2.0,0.0,0.0
2074,1,0,0,0,7,-6.0,1.0,0.0
2075,0,0,0,0,14,6.0,0.0,1.0
2076,1,0,0,0,24,7.5,0.0,0.0
2077,0,0,0,0,2,-7.5,1.0,1.0
2078,1,0,0,0,27,-3.0,0.0,0.0
2079,0,0,0,0,22,3.0,1.0,1.0
2080,1,-2,-31,0,25,6.0,1.0,1.0
2081,0,28,73,-7,4,-6.0,0.0,0.0
2082,1,3,-30,-1,5,-9.0,1.0,1.0
2083,0,2,31,0,15,9.0,0.0,0.0
2084,1,7,116,-1,12,-9.0,1.0,1.0
2085,0,-34,-151,2,21,9.0,0.0,0.0
2086,1,-8,78,1,6,-5.0,1.0,1.0
2087,0,18,-9,-2,7,5.0,0.0,0.0
2088,1,-28,-73,7,8,-14.0,1.0,1.0
2089,0,-16,10,3,31,14.0,0.0,0.0
2090,1,-7,83,0,29,11.0,0.0,1.0
2091,0,8,-78,-1,1,-11.0,1.0,0.0
2092,1,-27,-148,-1,23,1.5,0.0,0.0
2093,0,-10,-9,1,32,-1.5,1.0,1.0
2094,1,14,17,0,19,-4.5,1.0,0.0
2095,0,7,-83,0,16,4.5,0.0,1.0
2096,1,34,151,-2,27,-4.0,1.0,0.0
2097,0,3,-21,-2,18,4.0,0.0,1.0
2098,1,-7,-220,-1,24,-1.0,0.0,0.0
2099,0,-7,-116,1,14,1.0,1.0,1.0
2100,1,16,-10,-3,22,3.0,0.0,0.5
2101,0,-3,30,1,13,-3.0,1.0,0.5
2102,1,14,134,0,2,-7.0,1.0,1.0
2103,0,7,220,1,9,7.0,0.0,0.0
2104,1,-3,21,2,28,-3.0,1.0,0.0
2105,0,10,9,-1,30,3.0,0.0,1.0
2106,1,-14,-134,0,26,3.0,0.0,0.0
2107,0,27,148,1,10,-3.0,1.0,1.0
2108,1,-18,9,2,11,2.0,1.0,1.0
2109,0,18,68,0,3,-2.0,0.0,0.0
2110,1,-14,-17,0,17,-7.0,1.0,1.0
2111,0,-18,-68,0,20,7.0,0.0,0.0
